"Gene","Module","GS_TB","p_GS_TB","MM","p_MM"
"ENSG00000103335","blue",-0.41395106323939,0.000110696473399194,0.650266334274748,3.80757549269487e-11
"ENSG00000100764","blue",0.391251513308726,0.000278452231101722,-0.650175966763873,3.83921526844751e-11
"ENSG00000211786","blue",-0.474890612545267,6.54941658233008e-06,0.650082591492158,3.87217306720344e-11
"ENSG00000111144","blue",0.570314080230582,2.22868640757826e-08,-0.649943743766574,3.92168327551775e-11
"ENSG00000140545","blue",-0.592738079625759,4.4423113463006e-09,0.649901722358436,3.93678657688408e-11
"ENSG00000137802","blue",-0.545373285943541,1.16988525023347e-07,0.649794634238413,3.9755288626602e-11
"ENSG00000107957","blue",-0.460437991507185,1.34576537869928e-05,0.649625738221847,4.03737641812023e-11
"ENSG00000108797","blue",-0.425492906669147,6.74836160621652e-05,0.649602691196925,4.04588718640419e-11
"ENSG00000156345","blue",-0.359605812257355,0.000906263903989837,0.649567289397926,4.05899384216148e-11
"ENSG00000102349","blue",-0.448652506482632,2.36449032807035e-05,0.649155277257446,4.2145586551423e-11
"ENSG00000068001","blue",0.360117771371796,0.000889958186479614,-0.649153065232414,4.21540909457048e-11
"ENSG00000128731","blue",-0.475384632355706,6.3864408150561e-06,0.648872466456194,4.32463416385762e-11
"ENSG00000181690","blue",-0.365720492631311,0.000728155647395634,0.648570047882954,4.44539153431551e-11
"ENSG00000065060","blue",-0.349663680066997,0.00128181969115035,0.648523337184984,4.46432940567663e-11
"ENSG00000144476","blue",-0.463421080801981,1.16296989137845e-05,0.648382259670085,4.5219973719848e-11
"ENSG00000188677","blue",0.255146993477091,0.0206997930113823,-0.648364275166691,4.52940001620736e-11
"ENSG00000170074","blue",-0.329706926387364,0.0024875532136838,0.648262940671635,4.57132834062846e-11
"ENSG00000133985","blue",-0.651053386887637,3.54238870605269e-11,0.647967723572059,4.69561104876207e-11
"ENSG00000155561","blue",-0.475477752649323,6.3561501994593e-06,0.64782500876746,4.75684825198273e-11
"ENSG00000129691","blue",0.391544974626612,0.000275265965001957,-0.647675715207995,4.82172794602047e-11
"ENSG00000155380","blue",-0.451760162818407,2.04206756538411e-05,0.647541196305072,4.88091323270277e-11
"ENSG00000130956","blue",-0.421536792688753,8.01214244622886e-05,0.647424274033571,4.93292196222255e-11
"ENSG00000104490","blue",-0.583479356475958,8.77488811021906e-09,0.647359748698003,4.96185098442019e-11
"ENSG00000215908","blue",-0.517191170761845,6.52421069677721e-07,0.647093559748477,5.08292280704647e-11
"ENSG00000091127","blue",-0.3718861391337,0.000581428100713321,0.646299487300626,5.4611630989986e-11
"ENSG00000144504","blue",-0.467113995320796,9.68848263337065e-06,0.646277706495496,5.47190913081216e-11
"ENSG00000198554","blue",-0.473699972337297,6.95838547797168e-06,0.64618021979079,5.52025535231755e-11
"ENSG00000144218","blue",-0.379342647973195,0.000440256925722989,0.646039144370787,5.5909444456894e-11
"ENSG00000143158","blue",0.349563023154004,0.0012862540417586,-0.645805685072832,5.70983576024442e-11
"ENSG00000154165","blue",-0.345894563330555,0.00145765521649537,0.645550742131816,5.84243700218364e-11
"ENSG00000125485","blue",-0.491169108277463,2.79570587862553e-06,0.645221824179038,6.0178824700942e-11
"ENSG00000197077","blue",-0.477102949033821,5.84872926330871e-06,0.645188141251894,6.03613157173708e-11
"ENSG00000267283","blue",0.279999950650747,0.0108415823781755,-0.644948893499545,6.16728969719305e-11
"ENSG00000163069","blue",-0.459233994111183,1.42689181946536e-05,0.644942881283952,6.17062060674191e-11
"ENSG00000139624","blue",0.334616675921708,0.00212161274536049,-0.644850390565206,6.22208060107104e-11
"ENSG00000272529","blue",-0.338542327253042,0.00186468152626523,0.644552684838881,6.39052752888555e-11
"ENSG00000124942","blue",-0.546772471353497,1.0697575965891e-07,0.644490093803184,6.42649480783041e-11
"ENSG00000120915","blue",-0.458948625765827,1.44677964413954e-05,0.644196614460773,6.597744761026e-11
"ENSG00000170854","blue",-0.357192167685791,0.000986857519648813,0.644001632024286,6.71393066258546e-11
"ENSG00000161010","blue",-0.417289318860944,9.61094646114602e-05,0.643964621732637,6.73620476216426e-11
"ENSG00000197124","blue",-0.297710750385976,0.00659988638196106,0.643700001686598,6.89753982341168e-11
"ENSG00000096996","blue",0.576469304235122,1.4487967535289e-08,-0.643677825069409,6.911227595993e-11
"ENSG00000205476","blue",-0.396533990944066,0.000225978250573006,0.643521178265241,7.00865708280137e-11
"ENSG00000129680","blue",-0.477780890835442,5.64851604405402e-06,0.642617562507242,7.5969099497548e-11
"ENSG00000103356","blue",-0.397195908966621,0.000220088019433541,0.642486861415381,7.68581969887096e-11
"ENSG00000221890","blue",-0.413653037009187,0.000112093703148826,0.642299170789486,7.8152437868812e-11
"ENSG00000236104","blue",0.411579103388465,0.000122278009703237,-0.64224468435756,7.85320518834942e-11
"ENSG00000237940","blue",-0.405564170783057,0.000156855442246777,0.64206918911253,7.97668056689199e-11
"ENSG00000229645","blue",-0.413292217771516,0.000113807158024813,0.641588799542965,8.32426952215102e-11
"ENSG00000164032","blue",0.349838967397187,0.00127413059600991,-0.641561549662247,8.34441548746647e-11
"ENSG00000154358","blue",-0.446501871997474,2.61479087930467e-05,0.641533269800505,8.36537235061252e-11
"ENSG00000215447","blue",-0.330753914588259,0.00240507797605122,0.641406327693408,8.4600663929241e-11
"ENSG00000103494","blue",-0.350867058809155,0.00122986756579056,0.641369420619766,8.4877899629709e-11
"ENSG00000088538","blue",-0.274849793095641,0.01245475754488,0.641295011890476,8.54394880758107e-11
"ENSG00000143252","blue",0.360813399632259,0.000868230125168774,-0.640869553681675,8.87196274026982e-11
"ENSG00000152454","blue",-0.36945338688912,0.00063575052442145,0.640822266024664,8.9091566642067e-11
"ENSG00000115896","blue",-0.442032891581175,3.21594180862476e-05,0.640779722939764,8.94274647326054e-11
"ENSG00000124659","blue",0.369327738983371,0.000638678095946095,-0.640415972200238,9.23494490224799e-11
"ENSG00000170004","blue",-0.581188495537104,1.03507518564187e-08,0.64008558227756,9.50825947063875e-11
"ENSG00000236088","blue",-0.320946357066706,0.00328347641135661,0.639889269118812,9.67431426847159e-11
"ENSG00000138439","blue",-0.442104310649923,3.20539685946707e-05,0.63983766975661,9.71841973558343e-11
"ENSG00000261705","blue",-0.347847127759578,0.00136401408765299,0.639750891042837,9.79303040904221e-11
"ENSG00000164402","blue",-0.32375655938809,0.00300635661994858,0.639554663083372,9.96377353324163e-11
"ENSG00000167721","blue",-0.421466357123615,8.03651222433674e-05,0.639488527855688,1.00219598231005e-10
"ENSG00000164038","blue",-0.543566647950309,1.31236889243185e-07,0.638654383408687,1.07843901945659e-10
"ENSG00000070669","blue",-0.45137039965586,2.08012439980576e-05,0.638368168162991,1.10585817592619e-10
"ENSG00000152217","blue",-0.497749087103802,1.95695789282844e-06,0.637836257344972,1.15859953224244e-10
"ENSG00000265982","blue",0.423489913430612,7.36307124972102e-05,-0.637812663704337,1.16099392408114e-10
"ENSG00000088543","blue",-0.365055819070413,0.000745838482995229,0.637755267545384,1.16683857155568e-10
"ENSG00000268087","blue",-0.353604947173807,0.00111870352432478,0.637730051211114,1.1694152566118e-10
"ENSG00000178573","blue",-0.27776202520811,0.0115186951306779,0.637277722190022,1.2165725926036e-10
"ENSG00000142920","blue",-0.521442840156663,5.08404807973328e-07,0.637254700625993,1.21902079854137e-10
"ENSG00000132932","blue",-0.440073991715741,3.51809097775056e-05,0.637041668097063,1.24190067620372e-10
"ENSG00000110844","blue",-0.411188584700638,0.000124288902750399,0.636853399822142,1.26246295474129e-10
"ENSG00000069188","blue",-0.567560128880477,2.69464225135077e-08,0.636567193569447,1.29434808194629e-10
"ENSG00000172638","blue",0.558550928756134,4.95496079771563e-08,-0.636205581495408,1.33573854130592e-10
"ENSG00000228801","blue",-0.472902596822352,7.24553908223589e-06,0.63604936634527,1.3540087590776e-10
"ENSG00000248835","blue",-0.394240838737114,0.000247525075705563,0.635742984724898,1.3905396291911e-10
"ENSG00000133131","blue",-0.442024194239356,3.21722816771631e-05,0.635726452409255,1.39253745243091e-10
"ENSG00000112659","blue",-0.469649968352837,8.53603800904603e-06,0.635685176601062,1.39753738045744e-10
"ENSG00000172890","blue",0.409739312568151,0.000132021959048587,-0.635349501615784,1.4388430218436e-10
"ENSG00000182183","blue",-0.417748427970016,9.42488052917111e-05,0.635185446945398,1.45945350376373e-10
"ENSG00000136141","blue",-0.41829213502159,9.20884661853029e-05,0.634947659521662,1.4898300633728e-10
"ENSG00000185697","blue",-0.249399071123735,0.0238481722184506,0.634900344684772,1.49594622157177e-10
"ENSG00000197381","blue",-0.450315411300872,2.18648344087034e-05,0.634601102675779,1.53518869020748e-10
"ENSG00000157570","blue",-0.562325435126756,3.84738590275359e-08,0.634576120872986,1.53850903440171e-10
"ENSG00000057608","blue",0.394096747826522,0.000248940145520011,-0.634473361654687,1.55223932479962e-10
"ENSG00000160185","blue",-0.474698174052624,6.61395134561472e-06,0.634363645578948,1.56702874669692e-10
"ENSG00000189190","blue",-0.356748292653757,0.00100236875684405,0.634254876364922,1.58182375663701e-10
"ENSG00000117305","blue",0.55132225602686,7.97439120223219e-08,-0.634199477959309,1.58941051385952e-10
"ENSG00000135763","blue",-0.547204304891611,1.04053524002014e-07,0.6340381672876,1.61170094215632e-10
"ENSG00000005469","blue",-0.415751663734189,0.000102591890535999,0.634020345488949,1.61418191011333e-10
"ENSG00000133818","blue",-0.306446755940848,0.00510870831311998,0.633936512215172,1.6259014933217e-10
"ENSG00000203306","blue",0.310282335981033,0.00455439688820929,-0.633837586368474,1.63983584009502e-10
"ENSG00000225783","blue",-0.153172827310516,0.169482778919179,0.63368578155546,1.66144127897915e-10
"ENSG00000181472","blue",-0.379183165946336,0.000442914439937489,0.633205813154557,1.73156129265638e-10
"ENSG00000240682","blue",0.438596738093919,3.76321719380253e-05,-0.633114393577434,1.74523466875685e-10
"ENSG00000221866","blue",-0.395381719215205,0.000236579434684246,0.633027611839679,1.75831004231402e-10
"ENSG00000138111","blue",0.515560809040119,7.17258157428478e-07,-0.632913055893537,1.77571392624228e-10
"ENSG00000119638","blue",-0.42960021496577,5.63396736931806e-05,0.632838035220252,1.78720072738532e-10
"ENSG00000091490","blue",-0.448950281704533,2.33165200387125e-05,0.632725926402728,1.80449906160101e-10
"ENSG00000149503","blue",-0.497652951563224,1.96728840313256e-06,0.632349816961618,1.86371203642778e-10
"ENSG00000161013","blue",0.344414015999109,0.00153249202040103,-0.632042307434455,1.91350372284988e-10
"ENSG00000196968","blue",-0.405667495511393,0.000156192075832496,0.631916072986948,1.93431028826106e-10
"ENSG00000080822","blue",-0.236699450431307,0.0322720548900312,0.631685133876638,1.97293701611452e-10
"ENSG00000120942","blue",-0.521517507293616,5.06167422386411e-07,0.631561273891043,1.99395708621517e-10
"ENSG00000107020","blue",0.543235126030931,1.34024200757664e-07,-0.631516998891313,2.00152284192399e-10
"ENSG00000127585","blue",-0.552785101495554,7.24888269182259e-08,0.631336003763624,2.03273844317361e-10
"ENSG00000198453","blue",-0.344188989631343,0.00154416538641087,0.631014455158366,2.08934852237207e-10
"ENSG00000182983","blue",-0.359306258067922,0.000915930089602984,0.630552517717009,2.17332451917282e-10
"ENSG00000174255","blue",-0.3122250598621,0.00429457518552166,0.630249127385806,2.23022686046142e-10
"ENSG00000184886","blue",-0.332918087603335,0.00224233532394517,0.629984270275283,2.28106633381825e-10
"ENSG00000119559","blue",0.366202442568022,0.000715573816624317,-0.62953524256768,2.36980347607512e-10
"ENSG00000096654","blue",-0.2580426443258,0.0192532132425279,0.629383479090143,2.40053567492095e-10
"ENSG00000183773","blue",0.420423308204726,8.40553269502287e-05,-0.62912786259301,2.45316294236028e-10
"ENSG00000168395","blue",-0.409384615473963,0.000133981119785171,0.629105794367331,2.45775788772918e-10
"ENSG00000171843","blue",-0.348071037515578,0.00135363133506557,0.628724428337125,2.53847834563391e-10
"ENSG00000102606","blue",-0.384680159318038,0.000359305922734075,0.628706140855826,2.54241220956407e-10
"ENSG00000151208","blue",-0.485653360764371,3.74878970748156e-06,0.628494561363976,2.58835221853587e-10
"ENSG00000179101","blue",0.443568478006637,2.99618900900588e-05,-0.628128877787347,2.66963316710272e-10
"ENSG00000143553","blue",0.556759794816442,5.58089450401498e-08,-0.627832490917647,2.73729933163462e-10
"ENSG00000111412","blue",-0.45266613041389,1.9561059875219e-05,0.62781602705252,2.7411058444474e-10
"ENSG00000155893","blue",-0.321588309636998,0.00321823483898495,0.62780542062587,2.74356077777924e-10
"ENSG00000058056","blue",-0.224919798585323,0.0421963991513024,0.627614958182954,2.7880047035012e-10
"ENSG00000100802","blue",0.4292301559169,5.72687860018469e-05,-0.627275883994471,2.86883846386274e-10
"ENSG00000267128","blue",-0.391927577994826,0.000271162171350996,0.627071526628319,2.91863516172616e-10
"ENSG00000160271","blue",-0.437727201994474,3.91484416135433e-05,0.626106593564481,3.16515945762593e-10
"ENSG00000171766","blue",-0.433554026823651,4.72498801614527e-05,0.625973507202014,3.20068660636338e-10
"ENSG00000259673","blue",-0.316070458752822,0.00381885179884542,0.625784930560244,3.25168120349896e-10
"ENSG00000144824","blue",-0.266317856352067,0.0155873199027787,0.625442408612992,3.34630166515125e-10
"ENSG00000139289","blue",-0.358044598545476,0.000957679167061643,0.625336256900476,3.37615689618997e-10
"ENSG00000272048","blue",0.264402223712408,0.016377497131216,-0.624935357670037,3.49122687001187e-10
"ENSG00000154764","blue",-0.446313174005855,2.63789287702825e-05,0.624604941573002,3.58887958493661e-10
"ENSG00000123689","blue",0.476797189424763,5.94119082451738e-06,-0.624338341086175,3.66957274821815e-10
"ENSG00000148606","blue",-0.384526545109855,0.000361430631824747,0.62427447382209,3.68916005674972e-10
"ENSG00000125124","blue",-0.386955654759045,0.000329145400401272,0.624139224901124,3.73097018053236e-10
"ENSG00000197016","blue",-0.420426622191479,8.40433576325966e-05,0.623716334954667,3.86464682267077e-10
"ENSG00000187240","blue",-0.422742774308396,7.60537568104795e-05,0.623289981518313,4.00405302401503e-10
"ENSG00000175066","blue",-0.191990749921421,0.0839927665571763,0.622328561307708,4.33629367386691e-10
"ENSG00000171823","blue",-0.523158941726679,4.59272119941439e-07,0.622079732881124,4.42648809360757e-10
"ENSG00000103423","blue",-0.577282554912096,1.36774751030682e-08,0.621861357152731,4.50712112170736e-10
"ENSG00000206341","blue",0.462404644741831,1.22246890790964e-05,-0.621822418669493,4.5216456668975e-10
"ENSG00000160856","blue",-0.393576463386708,0.000254111876553975,0.621663691786976,4.58131764797457e-10
"ENSG00000119599","blue",-0.522700101589466,4.71949578279322e-07,0.621600767739568,4.60518139367603e-10
"ENSG00000124574","blue",-0.366768406051086,0.000701051866057996,0.621575754673251,4.61470052708821e-10
"ENSG00000101084","blue",0.44484812618454,2.8238422089594e-05,-0.621232755347137,4.74714940804838e-10
"ENSG00000101188","blue",0.472291349930292,7.47314999265272e-06,-0.621031242764463,4.82665182577994e-10
"ENSG00000196172","blue",-0.480509885412617,4.90584989764924e-06,0.620390154902562,5.08814300906802e-10
"ENSG00000168411","blue",-0.4199308871966,8.58514984002079e-05,0.62038178134251,5.09164654494512e-10
"ENSG00000075975","blue",-0.34859771346949,0.00132949062737481,0.620169826020672,5.18110235394642e-10
"ENSG00000251247","blue",-0.367761857778333,0.000676209216983729,0.619636389397564,5.41294427896186e-10
"ENSG00000177096","blue",0.476861468386428,5.92163972624139e-06,-0.619175943635954,5.62101587166106e-10
"ENSG00000185986","blue",-0.372157236211207,0.000575644832275367,0.618982032676659,5.7109138501932e-10
"ENSG00000215375","blue",0.474817292283447,6.5739347335707e-06,-0.618339521615557,6.01872019056726e-10
"ENSG00000168421","blue",-0.46853313846671,9.02675653742674e-06,0.617697864779238,6.34192224868749e-10
"ENSG00000167972","blue",-0.515632038043531,7.1430265960554e-07,0.617558065839654,6.41450940942453e-10
"ENSG00000090920","blue",-0.608523100546966,1.32283884446203e-09,0.617460393605617,6.46569425589989e-10
"ENSG00000165272","blue",-0.56342901000126,3.57093402248687e-08,0.616690835694668,6.8828725373012e-10
"ENSG00000219481","blue",-0.45621223498974,1.65109873273046e-05,0.61624780904887,7.13459011891889e-10
"ENSG00000162739","blue",-0.496765740513858,2.06508179847056e-06,0.615497765385324,7.58094474507082e-10
"ENSG00000141458","blue",-0.439114026909037,3.67562710550082e-05,0.61523411594847,7.74409571788902e-10
"ENSG00000259326","blue",-0.211067435781641,0.0569807307313218,0.6151646439945,7.78764210436749e-10
"ENSG00000243364","blue",0.321751373419533,0.0032018483501896,-0.614394794673553,8.28614669115768e-10
"ENSG00000172340","blue",-0.360547025564447,0.000876492701093677,0.613661034617426,8.7895863827665e-10
"ENSG00000107796","blue",0.372674492542317,0.000564755821420949,-0.613621086625736,8.81781835343286e-10
"ENSG00000163026","blue",-0.435452675789542,4.33879024436163e-05,0.613525636140768,8.8856265382612e-10
"ENSG00000125384","blue",-0.186443684469937,0.0935149336508884,0.613419281307347,8.96176854698145e-10
"ENSG00000176903","blue",-0.380988559689642,0.000413670778795918,0.613056809006801,9.2259862692574e-10
"ENSG00000008277","blue",-0.227142232152024,0.0401511087450133,0.613039607533362,9.23870833840926e-10
"ENSG00000117016","blue",-0.473752088397997,6.939993995951e-06,0.612758293454933,9.44916186342283e-10
"ENSG00000168887","blue",0.466254564059474,1.01110401339293e-05,-0.612540133681604,9.61551733614871e-10
"ENSG00000152382","blue",-0.41537598802165,0.000104236034612824,0.612273678272558,9.82250102922885e-10
"ENSG00000226791","blue",-0.346202009502157,0.00144253545404767,0.612202226410233,9.87872547229956e-10
"ENSG00000141568","blue",-0.409097797356159,0.000135584963713112,0.612073274550947,9.98097561604229e-10
"ENSG00000070010","blue",0.393654837504368,0.000253326551111329,-0.611868403552879,1.01455085724753e-09
"ENSG00000112592","blue",-0.18228646413565,0.101192933032361,0.611738912230324,1.02508380006981e-09
"ENSG00000198093","blue",-0.328234008020473,0.00260787837292024,0.611668622821216,1.03084490551307e-09
"ENSG00000021776","blue",-0.40406780916019,0.000166758611086328,0.611589012963369,1.03740732880035e-09
"ENSG00000100139","blue",0.407652962079387,0.000143937500027224,-0.611478088509458,1.04661772444032e-09
"ENSG00000264469","blue",0.51095800596552,9.34748271855628e-07,-0.611472531196072,1.04708121583789e-09
"ENSG00000038382","blue",-0.315066840257942,0.00393825095303718,0.6112115564115,1.06906943404549e-09
"ENSG00000162415","blue",-0.364973190677134,0.000748063837076728,0.611202665642856,1.06982624058404e-09
"ENSG00000237781","blue",0.381665539069429,0.00040316905636076,-0.610855252266304,1.09980340378937e-09
"ENSG00000124207","blue",-0.405059505285643,0.000160133038502962,0.610764713059927,1.10774667876721e-09
"ENSG00000108292","blue",-0.500370201715315,1.6942223526965e-06,0.610608580464979,1.1215736766202e-09
"ENSG00000047249","blue",0.307438821574178,0.00495988197627146,-0.610603355325528,1.12203925308697e-09
"ENSG00000120519","blue",-0.363720369438563,0.000782554379861709,0.610479653163326,1.13311563090941e-09
"ENSG00000145414","blue",-0.472313664029569,7.46472424363503e-06,0.610072215799231,1.1703418377812e-09
"ENSG00000143545","blue",0.50920912051025,1.03266029996019e-06,-0.609768640940426,1.19883561011399e-09
"ENSG00000005513","blue",-0.425350330428414,6.7904912631457e-05,0.609717927829689,1.2036597701334e-09
"ENSG00000110906","blue",-0.510515155929264,9.58677155234127e-07,0.609423792328902,1.23200791059934e-09
"ENSG00000225450","blue",0.356917689419892,0.000996423241365245,-0.609377004350356,1.23657566283405e-09
"ENSG00000119608","blue",-0.329925721090926,0.00247011106222031,0.608804793356823,1.2937649081252e-09
"ENSG00000182909","blue",0.332928169525173,0.0022416009288913,-0.608581679130056,1.31674189616851e-09
"ENSG00000159753","blue",-0.529675099366059,3.10626982320084e-07,0.608359894927783,1.33996819221363e-09
"ENSG00000267152","blue",-0.287965984959176,0.00870488074927369,0.607653347067767,1.41660090786729e-09
"ENSG00000159761","blue",0.337141408875749,0.00195296140952584,-0.606589853078281,1.53989473341428e-09
"ENSG00000137486","blue",0.17652314253438,0.112641665281361,-0.606378239421107,1.56562164262764e-09
"ENSG00000077097","blue",-0.552411012981197,7.42820353256728e-08,0.606364571219892,1.56729739898456e-09
"ENSG00000263276","blue",-0.334784846198925,0.00210998450496945,0.60622639779973,1.58433434735206e-09
"ENSG00000166436","blue",-0.380712774397482,0.000418020318793794,0.605796504097108,1.63848005353597e-09
"ENSG00000082438","blue",-0.394023049106379,0.000249666790113486,0.605632464022403,1.65960362021406e-09
"ENSG00000101452","blue",-0.350637217647529,0.00123964034361678,0.605240633632986,1.71111826559091e-09
"ENSG00000212719","blue",-0.302244795339742,0.00578389804014818,0.605149735160373,1.72328535180612e-09
"ENSG00000079387","blue",-0.219648554425475,0.0473950974997597,0.604832640979414,1.76638004660881e-09
"ENSG00000167528","blue",-0.509096721794364,1.03927315197016e-06,0.604649225755955,1.79177518533182e-09
"ENSG00000173706","blue",-0.340868958498519,0.00172598538019926,0.604354171108567,1.83336107666941e-09
"ENSG00000139514","blue",-0.445194648077776,2.77878827548714e-05,0.603136329600581,2.01497271767764e-09
"ENSG00000065717","blue",-0.491270954699301,2.78046985174869e-06,0.603011272398794,2.03456595014258e-09
"ENSG00000170734","blue",-0.353548455644232,0.00112090192217672,0.602714085640167,2.08186031612182e-09
"ENSG00000166681","blue",0.493383215707483,2.48155887626298e-06,-0.602689986462835,2.08574116012963e-09
"ENSG00000119714","blue",-0.460049190975635,1.37147890097479e-05,0.602524045258459,2.11265197894973e-09
"ENSG00000104529","blue",0.349645582531832,0.00128261593978264,-0.602453449355482,2.12420086501681e-09
"ENSG00000232021","blue",-0.412644313702514,0.000116944880887522,0.602109636064096,2.18131322595382e-09
"ENSG00000048028","blue",-0.417955293475445,9.3421382315251e-05,0.602050731315879,2.19124418920265e-09
"ENSG00000233901","blue",0.269677615385327,0.0142807729541914,-0.60136255496388,2.31051312877483e-09
"ENSG00000152117","blue",-0.454120385819318,1.82515595081628e-05,0.601179063378833,2.34334662293173e-09
"ENSG00000117643","blue",-0.499629824693811,1.76485328315649e-06,0.600966199442848,2.38199435293107e-09
"ENSG00000157193","blue",-0.215342739443289,0.0520239405308774,0.600742663593795,2.42323474204926e-09
"ENSG00000225101","blue",0.539041829206124,1.74496802090853e-07,-0.600739619950486,2.42380094576472e-09
"ENSG00000072849","blue",0.425206953668919,6.83310353481989e-05,-0.600438704789552,2.48040783868676e-09
"ENSG00000261754","blue",-0.431400793126207,5.20154873582252e-05,0.60017268448443,2.5315000595423e-09
"ENSG00000100522","blue",-0.276664359433715,0.0118640604776023,0.599915611647709,2.58182775310234e-09
"ENSG00000171291","blue",-0.278768322526341,0.0112098016799937,0.599562204071753,2.65257704776961e-09
"ENSG00000119013","blue",0.468642538912065,8.97754434719687e-06,-0.59933432795664,2.69917375396114e-09
"ENSG00000205758","blue",-0.188836708222035,0.0893077735846537,0.599215242626675,2.72383460934364e-09
"ENSG00000107779","blue",-0.372574119463136,0.000566853992721209,0.599149686748479,2.73750196539255e-09
"ENSG00000100836","blue",0.264772133276044,0.016222278678734,-0.598880609609235,2.79428944238247e-09
"ENSG00000224113","blue",-0.203428876281732,0.0667929086354863,0.598236681006209,2.9347906515052e-09
"ENSG00000143167","blue",-0.487493187792761,3.40127506162946e-06,0.596803494463436,3.27211474438107e-09
"ENSG00000182796","blue",-0.481003401291595,4.78175048663417e-06,0.5955221275106,3.60477806527167e-09
"ENSG00000272341","blue",-0.283224264553544,0.00992712756436921,0.595498335628762,3.61125001293956e-09
"ENSG00000125731","blue",-0.540141899477242,1.62881876506523e-07,0.595244546746038,3.6809803443574e-09
"ENSG00000181896","blue",-0.478001509468383,5.58476202065989e-06,0.594165996962713,3.9919193597492e-09
"ENSG00000160752","blue",0.408931392073322,0.000136523591378617,-0.593910611540992,4.06913377883434e-09
"ENSG00000168229","blue",-0.39414221380264,0.00024849283728811,0.593877997654822,4.07909645302586e-09
"ENSG00000163872","blue",-0.3629455514037,0.000804603725392367,0.593187590861308,4.29554219758276e-09
"ENSG00000183691","blue",-0.493511158938569,2.46446205513867e-06,0.593062887424625,4.33578829581592e-09
"ENSG00000121671","blue",-0.578752108862571,1.23212482655401e-08,0.592542025139616,4.50781273096311e-09
"ENSG00000007923","blue",-0.419804222761778,8.63192417797238e-05,0.592499765029001,4.52205199474105e-09
"ENSG00000132535","blue",0.385454389278566,0.000348770534695103,-0.592143652390371,4.64375856928988e-09
"ENSG00000061938","blue",0.265403344012503,0.0159603430240068,-0.592033700524597,4.68196347714241e-09
"ENSG00000114529","blue",-0.14663078967811,0.188667311792171,0.591750894884497,4.7816125755389e-09
"ENSG00000211795","blue",-0.429758701849947,5.59460584421214e-05,0.590917983260894,5.08699036493613e-09
"ENSG00000218226","blue",-0.200183382438713,0.0713555101217431,0.590816786533256,5.12533639386928e-09
"ENSG00000117481","blue",-0.438293429039557,3.81547501810801e-05,0.590387046628315,5.29127004011761e-09
"ENSG00000162894","blue",-0.59207470410812,4.66768104747076e-09,0.59015371405209,5.38350017947086e-09
"ENSG00000246223","blue",-0.372664014322369,0.000564974523109243,0.590029155968795,5.43336057558992e-09
"ENSG00000256069","blue",-0.29539450706396,0.00705467890913317,0.588981783060826,5.87040903396769e-09
"ENSG00000163462","blue",-0.453007670257175,1.92458600219717e-05,0.588772005090421,5.96188664409945e-09
"ENSG00000102245","blue",-0.518562204287828,6.0222570349413e-07,0.58832377330875,6.1619245319373e-09
"ENSG00000165410","blue",-0.360559395316561,0.000876107429769845,0.586689239926083,6.94701310510189e-09
"ENSG00000272565","blue",-0.210679775624866,0.0574486269784694,0.586188511030962,7.20601951950442e-09
"ENSG00000130813","blue",0.338691429046379,0.00185550078244521,-0.585003980050755,7.85588906753786e-09
"ENSG00000149582","blue",-0.437921853530688,3.88041548282942e-05,0.584336827287269,8.24612852395871e-09
"ENSG00000163577","blue",-0.440711591734677,3.41695774725115e-05,0.583983407155857,8.46027595006824e-09
"ENSG00000174111","blue",-0.342504161904642,0.00163415080925318,0.583674389157864,8.65185440449261e-09
"ENSG00000160201","blue",0.464149045520512,1.12203537379276e-05,-0.583423447661424,8.81046391068961e-09
"ENSG00000142798","blue",-0.433313837858359,4.77606015541771e-05,0.583421609341038,8.81163599943459e-09
"ENSG00000074964","blue",0.343372741200828,0.00158718598332244,-0.583059972813787,9.04512463165182e-09
"ENSG00000116983","blue",-0.420601544496167,8.34138185964686e-05,0.583023088309217,9.06926763050603e-09
"ENSG00000162521","blue",-0.332537221127452,0.0022702375925294,0.581458263097172,1.01520507955424e-08
"ENSG00000068745","blue",0.375932641755718,0.000500382642368401,-0.581338247102509,1.02399970815536e-08
"ENSG00000131115","blue",-0.243479286293531,0.0275077130407535,0.581295689170828,1.02713570739361e-08
"ENSG00000139842","blue",-0.425699013703226,6.68788803497798e-05,0.581083611205746,1.04290021688375e-08
"ENSG00000143157","blue",-0.366934074409406,0.000696852135500046,0.580722215690663,1.0702967110682e-08
"ENSG00000013725","blue",-0.479989701244233,5.03992661762787e-06,0.580711083468469,1.07115141153848e-08
"ENSG00000162892","blue",-0.57796605013263,1.30298883657877e-08,0.580539129763686,1.08443644486528e-08
"ENSG00000142235","blue",-0.412171948795588,0.000119282719604029,0.580263058277593,1.10609456001029e-08
"ENSG00000111674","blue",-0.541866560635748,1.46136286306438e-07,0.580023628128912,1.12521135020914e-08
"ENSG00000234072","blue",-0.306931151114128,0.00503555340196759,0.579514319997082,1.16692856028935e-08
"ENSG00000101346","blue",-0.471689703637358,7.70372130820664e-06,0.578924634473227,1.21707068002545e-08
"ENSG00000268913","blue",0.255349072535279,0.0205959071075637,-0.578622874161812,1.24351758021962e-08
"ENSG00000154589","blue",0.548660472828496,9.47481382508482e-08,-0.57845327802533,1.25862078227534e-08
